2C3796	Cybo	Cybo Co.,Ltd.
2C37C5	QingdaoH	Qingdao Haier Intelligent Home Appliance Technology Co.,Ltd
2C3996	Sagemcom	Sagemcom Broadband SAS
2C39C1	Ciena	Ciena Corporation
2C3A28	FagorEle	Fagor Electrónica
2C3A91	HuaweiDe	Huawei Device Co., Ltd.
2C3AE8	Espressi	Espressif Inc.
2C3AFD	AVMAudio	AVM Audiovisuelles Marketing und Computersysteme GmbH
2C3BFD	NetstorT	Netstor Technology Co., Ltd.
2C3ECF	Cisco	Cisco Systems, Inc
2C3F0B	CiscoMer	Cisco Meraki
2C3F38	Cisco	Cisco Systems, Inc
2C3F3E	Alge-Tim	Alge-Timing GmbH
2C402B	SmartiBl	Smart iBlue Technology Limited
2C4053	SamsungE	Samsung Electronics Co.,Ltd
2C4138	HewlettP	Hewlett Packard
2C41A1	Bose	Bose Corporation
2C4205	Lytx	Lytx
2C431A	Shenzhen	Shenzhen YOUHUA Technology Co., Ltd
2C43BE	SunnovoI	Sunnovo International Limited
2C4401	SamsungE	Samsung Electronics Co.,Ltd
2C441B	Spectrum	Spectrum Medical Limited
2C44FD	HewlettP	Hewlett Packard
2C4759	BeijingM	Beijing MEGA preponderance Science & Technology Co. Ltd
2C4835	IEEERegi	IEEE Registration Authority
2C48350	Progress	Progress Rail Services, Inspection and Information Systems
2C48351	Advanced	Advanced Electronics Company Ltd
2C48352	RheonikM	Rheonik Messtechnik GmbH
2C48353	NewtraxT	Newtrax Technologies Inc
2C48354	Geartech	Geartech Ltd
2C48355	ScoutSec	Scout Security, Inc.
2C48356	Exertus	Exertus Oy
2C48357	Fast	Fast
2C48358	DPSElect	DPS Electronics
2C48359	SureFlap	SureFlap Ltd
2C4835A	Collatz+	Collatz+Trojan GmbH
2C4835B	Shanghai	Shanghai Visteon Automotive Electronics System CO. Ltd.
2C4835C	Santec	Santec Corporation
2C4835D	PhasorSo	Phasor Solutions Ltd
2C4835E	Irootech	Irootech Technology Co.,Ltd
2C4881	vivoMobi	vivo Mobile Communication Co., Ltd.
2C4A11	Ciena	Ciena Corporation
2C4CC6	MurataMa	Murata Manufacturing Co., Ltd.
2C4D54	ASUSTekC	ASUSTek COMPUTER INC.
2C4D79	WeifangG	Weifang Goertek Electronics Co.,Ltd
2C4DDE	TecnoMob	Tecno Mobile Limited
2C4E7D	Chunghua	Chunghua Intelligent Network Equipment Inc.
2C4F52	Cisco	Cisco Systems, Inc
2C5089	Shenzhen	Shenzhen Kaixuan Visual Technology Co.,Limited
2C52AF	HuaweiTe	Huawei Technologies Co.,Ltd
2C534A	Shenzhen	Shenzhen Winyao Electronic Limited
2C53D7	Sonova	Sonova AG
2C542D	Cisco	Cisco Systems, Inc
2C5491	Microsof	Microsoft Corporation
2C54CF	LGElectr	LG Electronics (Mobile Communications)
2C553C	Gainspee	Gainspeed, Inc.
2C557C	Shenzhen	Shenzhen YOUHUA Technology Co., Ltd
2C55D3	HuaweiTe	Huawei Technologies Co.,Ltd
2C56DC	ASUSTekC	ASUSTek COMPUTER INC.
2C5731	Wingtech	Wingtech Group (HongKong）Limited
2C5741	Cisco	Cisco Systems, Inc
2C584F	ARRISGro	ARRIS Group, Inc.
2C58E8	HuaweiTe	Huawei Technologies Co.,Ltd
2C598A	LGElectr	LG Electronics (Mobile Communications)
2C59E5	HewlettP	Hewlett Packard
2C5A05	Nokia	Nokia Corporation
2C5A0F	Cisco	Cisco Systems, Inc
2C5A8D	SYSTRONI	SYSTRONIK Elektronik u. Systemtechnik GmbH
2C5AA3	PromateE	Promate Electronic Co.Ltd
2C5BB8	Guangdon	Guangdong Oppo Mobile Telecommunications Corp.,Ltd
2C5BE1	Centripe	Centripetal Networks, Inc
2C5D34	Guangdon	Guangdong Oppo Mobile Telecommunications Corp.,Ltd
2C5D93	RuckusWi	Ruckus Wireless
2C5FF3	Pertroni	Pertronic Industries
2C600C	QuantaCo	Quanta Computer Inc.
2C6104	Shenzhen	Shenzhen Fenglian Technology Co., Ltd.
2C61F6	Apple	Apple, Inc.
2C625A	FinestSe	Finest Security Systems Co., Ltd
2C6289	Regeners	Regenersis (Glenrothes) Ltd
2C6373	SichuanT	Sichuan Tianyi Comheart Telecom Co.,LTD
2C641F	Vizio	Vizio, Inc
2C6798	InTalTec	InTalTech Ltd.
2C67FB	ShenZhen	ShenZhen Zhengjili Electronics Co., LTD
2C69BA	RFContro	RF Controls, LLC
2C6A6F	IEEERegi	IEEE Registration Authority
2C6A6F0	Shanghai	Shanghai Shuncom Electronic Technology Co.,Ltd
2C6A6F1	ELKOEPsr	ELKO EP, s.r.o.
2C6A6F2	NanChang	NanChang LangJie Technology Co.,Ltd
2C6A6F3	Cloudpro	Cloudproject Generation Srl
2C6A6F4	Tinyco	Tinyco
2C6A6F5	ShenZhen	Shen Zhen Sis Science & Technology Ltd.
2C6A6F6	Beep	Beep, Inc.
2C6A6F7	SmDsp	Sm Dsp Co.,Ltd.
2C6A6F8	MilbankM	Milbank Manufacturing Co.
2C6A6F9	LogicIOA	Logic IO Aps
2C6A6FA	Wellntel	Wellntel, Inc.
2C6A6FB	Schneide	Schneider Electric Korea
2C6A6FC	Sensity	Sensity Systems
2C6A6FD	Holjeron	Holjeron
2C6A6FE	EATONFHF	EATON FHF Funke + Huster Fernsig GmbH
2C6A6FF	Private	Private
2C6B7D	TexasIns	Texas Instruments
2C6BF5	JuniperN	Juniper Networks
2C6DC1	IntelCor	Intel Corporate
2C6E85	IntelCor	Intel Corporate
2C6F51	Herospee	Herospeed Digital Technology Limited
2C6FC9	HonHaiPr	Hon Hai Precision Ind. Co.,Ltd.
2C7155	HiveMoti	HiveMotion
2C71FF	AmazonTe	Amazon Technologies Inc.
2C72C3	Soundmat	Soundmatters
2C7360	EardaTec	Earda Technologies co Ltd
2C73A0	Cisco	Cisco Systems, Inc
2C750F	Shanghai	Shanghai Dongzhou-Lawton Communication Technology Co. Ltd.
2C768A	HewlettP	Hewlett Packard
2C780E	HuaweiDe	Huawei Device Co., Ltd.
2C784C	ItonTech	Iton Technology Corp.
2C793D	Boditech	Boditech Med
2C79D7	Sagemcom	Sagemcom Broadband SAS
2C7B5A	Milper	Milper Ltd
2C7B84	PetrTele	OOO Petr Telegin
2C7CE4	WuhanTia	Wuhan Tianyu Information Industry Co., Ltd.
2C7E81	ARRISGro	ARRIS Group, Inc.
2C7ECF	Onzo	Onzo Ltd
2C8065	HARTINGN	HARTING Inc. of North America
2C8158	HonHaiPr	Hon Hai Precision Ind. Co.,Ltd.
2C86D2	Cisco	Cisco Systems, Inc
2C8A72	HTC	HTC Corporation
2C8BF2	HitachiM	Hitachi Metals America Ltd
2C8DB1	IntelCor	Intel Corporate
2C9127	Eintechn	Eintechno Corporation
2C91AB	AVMAudio	AVM Audiovisuelles Marketing und Computersysteme GmbH
2C922C	KishuGik	Kishu Giken Kogyou Company Ltd,.
2C9464	Cincoze	Cincoze Co., Ltd.
2C9569	ARRISGro	ARRIS Group, Inc.
2C957F	zte	zte corporation
2C9662	Invenit	Invenit BV
2C9717	ICY	I.C.Y. B.V.
2C97B1	HuaweiTe	Huawei Technologies Co.,Ltd
2C97ED	SonyImag	Sony Imaging Products & Solutions Inc.
2C9924	ARRISGro	ARRIS Group, Inc.
2C9AA4	Eolo	Eolo SpA
2C9D1E	HuaweiTe	Huawei Technologies Co.,Ltd
2C9E5F	ARRISGro	ARRIS Group, Inc.
2C9EEC	JabilCir	Jabil Circuit Penang
2C9EFC	Canon	Canon Inc.
2C9FFB	WistronN	Wistron Neweb Corporation
2CA02F	Veroguar	Veroguard Systems Pty Ltd
2CA042	HuaweiDe	Huawei Device Co., Ltd.
2CA157	acromate	acromate, Inc.
2CA17D	ARRISGro	ARRIS Group, Inc.
2CA2B4	FortifyT	Fortify Technologies, LLC
2CA30E	PowerDra	Power Dragon Development Limited
2CA327	OraimoTe	Oraimo Technology Limited
2CA539	Parallel	Parallel Wireless, Inc
2CA59C	Hangzhou	Hangzhou Hikvision Digital Technology Co.,Ltd.
2CA780	TrueTech	True Technologies Inc.
2CA835	Rim	Rim
2CA89C	Creatz	Creatz inc.
2CA9F0	Guangdon	Guangdong Oppo Mobile Telecommunications Corp.,Ltd
2CAA8E	WyzeLabs	Wyze Labs Inc
2CAB00	HuaweiTe	Huawei Technologies Co.,Ltd
2CAB25	Shenzhen	Shenzhen Gongjin Electronics Co.,Lt
2CAB33	TexasIns	Texas Instruments
2CABA4	CiscoSPV	Cisco SPVTG
2CABEB	Cisco	Cisco Systems, Inc
2CAC44	Conextop	Conextop
2CAD13	Shenzhen	Shenzhen Zhilu Technology Co.,Ltd
2CAE2B	SamsungE	Samsung Electronics Co.,Ltd
2CB05D	Netgear	Netgear
2CB0DF	SolitonT	Soliton Technologies Pvt Ltd
2CB0FD	Shenzhen	Shenzhen MiaoMing Intelligent Technology Co.,Ltd
2CB115	Integrat	Integrated Device Technology (Malaysia) Sdn. Bhd.
2CB21A	PhicommS	Phicomm (Shanghai) Co., Ltd.
2CB43A	Apple	Apple, Inc.
2CB693	Radware	Radware
2CB69D	REDDigit	RED Digital Cinema
2CB8ED	SonicWal	SonicWall
2CBABA	SamsungE	Samsung Electronics Co.,Ltd
2CBC87	Apple	Apple, Inc.
2CBE08	Apple	Apple, Inc.
2CBE97	Ingenieu	Ingenieurbuero Bickele und Buehler GmbH
2CBEEB	NothingT	Nothing Technology Limited
2CC260	Oracle	Oracle Corporation
2CC407	machineQ	machineQ
2CC546	HuaweiDe	Huawei Device Co., Ltd.
2CC548	IAdea	IAdea Corporation
2CC5D3	RuckusWi	Ruckus Wireless
2CC81B	Routerbo	Routerboard.com
2CCA0C	WithusPl	Withus Planet
2CCC15	Nokia	Nokia Corporation
2CCC44	SonyInte	Sony Interactive Entertainment Inc.
2CCCE6	Skyworth	Skyworth Digital Technology(Shenzhen) Co.,Ltd
2CCD27	Precor	Precor Inc
2CCD43	SummitTe	Summit Technology Group
2CCD69	Aqavicom	Aqavi.com
2CCE1E	Cloudtro	Cloudtronics Pty Ltd
2CCF58	HuaweiTe	Huawei Technologies Co.,Ltd
2CD02D	Cisco	Cisco Systems, Inc
2CD05A	LiteonTe	Liteon Technology Corporation
2CD066	XiaomiCo	Xiaomi Communications Co Ltd
2CD141	IEEERegi	IEEE Registration Authority
2CD1410	iCIRROUN	iCIRROUND Inc
2CD1411	Ezee	Ezee Systems Limited
2CD1412	IntelliL	IntelliLUM
2CD1413	AOptixTe	AOptix Technologies, Inc
2CD1414	Shanghai	Shanghai RW ELE&TEC CO.,LTD
2CD1415	Zenic	Zenic Inc.
2CD1416	BoweiTec	Bowei Technology Company Limited
2CD1417	XiaMen35	XiaMen 35.com Technology Co,.Ltd.
2CD1418	Minno	Minno LLC
2CD1419	BeijingH	Beijing Hexing Chuangxiang Technology Co., Ltd.
2CD141A	Fiberroa	Fiberroad Technology Co., Ltd.
2CD141B	ResusInd	Resus Industries
2CD141C	PINSHANG	PIN SHANG LED Co., LTD.
2CD141D	Square	Square Inc.
2CD141E	CitaSmar	Cita Smart Solutions Ltd
2CD141F	Private	Private
2CD1DA	Keysight	Keysight Technologies, Inc.
2CD26B	Fn-LinkT	Fn-Link Technology Limited
2CD2E3	Guangzho	Guangzhou Aoshi Electronic Co.,Ltd
2CD2E7	Nokia	Nokia Corporation
2CD444	Fujitsu	Fujitsu Limited
2CD974	HuiZhouG	Hui Zhou Gaoshengda Technology Co.,LTD
2CDB07	IntelCor	Intel Corporate
2CDCAD	WistronN	Wistron Neweb Corporation
2CDCD7	AzureWav	AzureWave Technology Inc.
2CDD0C	Discover	Discovergy GmbH
2CDD5F	Shenzhen	Shenzhen iComm Semiconductor CO.,LTD
2CDD95	TaicangT	Taicang T&W Electronics
2CDDA3	PointGre	Point Grey Research Inc.
2CDDE9	AristaNe	Arista Networks
2CE032	TCLKingE	TCL King Electrical Appliances(Huizhou)Co.,Ltd
2CE2A8	DeviceDe	DeviceDesign
2CE310	Strataca	Stratacache
2CE412	Sagemcom	Sagemcom Broadband SAS
2CE6CC	RuckusWi	Ruckus Wireless
2CE871	AlertMet	Alert Metalguard ApS
2CEA7F	Dell	Dell Inc.
2CEADC	AskeyCom	Askey Computer Corp
2CEDEB	AlpheusD	Alpheus Digital Company Limited
2CEE26	Petroleu	Petroleum Geo-Services
2CF05D	Micro-St	Micro-Star INTL CO., LTD.
2CF0A2	Apple	Apple, Inc.
2CF0EE	Apple	Apple, Inc.
2CF1BB	zte	zte corporation
2CF203	EmkoElek	Emko Elektronik San Ve Tic As
2CF295	HuaweiDe	Huawei Device Co., Ltd.
2CF432	Espressi	Espressif Inc.
2CF4C5	Avaya	Avaya Inc
2CF7F1	SeeedTec	Seeed Technology Inc.
2CF89B	Cisco	Cisco Systems, Inc
2CFAA2	Alcatel-	Alcatel-Lucent Enterprise
2CFCE4	CTEKSwed	CTEK Sweden AB
2CFD37	BlueCaly	Blue Calypso, Inc.
2CFDA1	ASUSTekC	ASUSTek COMPUTER INC.
2CFDAB	Motorola	Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.
2CFDB3	TonlyTec	Tonly Technology Co. Ltd
2CFDB4	Shenzhen	Shenzhen Jingxun Software Telecommunication Technology Co.,Ltd
2CFF65	OkiElect	Oki Electric Industry Co., Ltd.
2CFFEE	vivoMobi	vivo Mobile Communication Co., Ltd.
2E2E2E	LaaLocal	LAA (Locally Administered Address) for Meditech Systems
3003C8	CloudNet	Cloud Network Technology Singapore Pte. Ltd.
30053F	JTI	JTI Co.,Ltd.
30055C	Brotheri	Brother industries, LTD.
30074D	SamsungE	Samsung Electro-Mechanics(Thailand)
3009C0	Motorola	Motorola Mobility LLC, a Lenovo Company
3009F9	IEEERegi	IEEE Registration Authority
3009F90	HurrayCl	Hurray Cloud Technology Co., Ltd.
3009F91	Shenzhen	Shenzhen Sunvell Electronics Co., Ltd.
3009F92	BeijingN	Beijing Netswift Technology Co.,Ltd.
3009F93	Microlin	OOO "Microlink-Svyaz"
3009F94	PunktTro	Punkt Tronics AG
3009F95	Velsitec	Velsitec-Clibase
3009F96	BeijingM	Beijing Mydreamplus Information Technology Co., Ltd.
3009F97	Maytroni	Maytronics Ltd.
3009F98	essences	essence security
3009F99	Bonraybi	Bonraybio
3009F9A	Shenzhen	Shenzhen Tencent Computer System Co., Ltd.
3009F9B	SichuanN	Sichuan Nebula Networks Co.,LTD.
3009F9C	Honeywel	Honeywell
3009F9D	Technolo	Technology for Humankind
3009F9E	ZhongLiH	ZhongLi HengFeng (Shenzhen) Technology co.,Ltd.
300A60	IEEERegi	IEEE Registration Authority
300A600	KAZUtech	KAZUtechnica Co.,Ltd.
300A601	BeijingR	Beijing Ruiteng Zhongtian TECH Ltd.,Co
300A602	Advanced	Advanced Electronic Designs, Inc.
300A603	Private	Private
300A604	AvicJonh	Avic Jonhon Optronic Technology Co., Ltd.
300A605	A9	A9
300A606	Realtime	Realtime biometrics India pvt ltd
300A607	Newtons4	Newtons4th Ltd
300A608	Bronkhor	Bronkhorst High-Tech BV
300A609	WINTEKSy	WINTEK System Co., Ltd
300A60A	Ampetron	Ampetronic Ltd
300A60B	Giax	Giax GmbH
300A60C	ThermoPr	Thermo Process Instruments, LP
300A60D	SixthEne	Sixth Energy Technologies Private Limited
300A60E	Imageosr	Imageo s.r.o.
300AC5	Ruiotele	Ruio telecommunication technologies Co., Limited
300B9C	DeltaMob	Delta Mobile Systems, Inc.
300C23	zte	zte corporation
300D2A	Zhejiang	Zhejiang Wellcom Technology Co.,Ltd.
300D43	Microsof	Microsoft Mobile Oy
300D9E	RuijieNe	Ruijie Networks Co.,LTD
300EB8	LGElectr	LG Electronics
300ED5	HonHaiPr	Hon Hai Precision Ind. Co.,Ltd.
300EE3	Aquantia	Aquantia Corporation
3010B3	LiteonTe	Liteon Technology Corporation
3010E4	Apple	Apple, Inc.
301389	SiemensA	Siemens AG, Automations & Drives,
30142D	Piciorgr	Piciorgros GmbH
30144A	WistronN	Wistron Neweb Corporation
301518	Ubiquito	Ubiquitous Communication Co. ltd.
30168D	ProLon	ProLon
3017C8	Sony	Sony Corporation
3018CF	DEOScont	DEOS control systems GmbH
301966	SamsungE	Samsung Electronics Co.,Ltd
301A28	MakoNetw	Mako Networks Ltd
301A30	MakoNetw	Mako Networks Ltd
301B97	LierdaSc	Lierda Science & Technology Group Co.,Ltd
301F9A	IEEERegi	IEEE Registration Authority
301F9A0	IlsanEle	Ilsan Electronics
301F9A1	Dewesoft	Dewesoft d.o.o.
301F9A2	CHISONMe	CHISON Medical Technologies Co., Ltd.
301F9A3	Micomsof	Micomsoft Co.,Ltd.
301F9A4	NCMSuppl	NCM Supplies, Inc.
301F9A5	BeijingS	Beijing Surestar Technology Co. Ltd,
301F9A6	YiShengt	YiSheng technology co.,LTD
301F9A7	Triax	Triax A/S
301F9A8	FineTriu	Fine Triumph Technology Corp.,Ltd.
301F9A9	Private	Private
301F9AA	HunanCha	Hunan Changsha Hengjian Technoldgy Develpment Co.,Ltd.
301F9AB	SmartCom	Smart Component Technologies LTD
301F9AC	OrigamiG	Origami Group Limited
301F9AD	OLIMEX	OLIMEX Ltd
301F9AE	Shenzhen	Shenzhen Fengliyuan Energy Conservating Technology Co. Ltd
30215B	Shenzhen	Shenzhen Ostar Display Electronic Co.,Ltd
302303	BelkinIn	Belkin International Inc.
302364	NokiaSha	Nokia Shanghai Bell Co., Ltd.
302432	IntelCor	Intel Corporate
302478	Sagemcom	Sagemcom Broadband SAS
3024A9	HP	HP Inc.
3027CF	Private	Private
302952	Hillston	Hillstone Networks Inc
3029BE	Shanghai	Shanghai MRDcom Co.,Ltd
302BDC	Top-Unum	Top-Unum Electronics Co., LTD
302DE8	JDAJDA	JDA, LLC (JDA Systems)
30317D	Hosiden	Hosiden Corporation
303235	QingdaoI	Qingdao Intelligent&Precise Electronics Co.,Ltd.
303294	W-IE-NE-	W-IE-NE-R Plein & Baus GmbH
3032D4	Hanilstm	Hanilstm Co., Ltd.
303335	Boosty	Boosty
303422	eero	eero inc.
3034D2	Availink	Availink, Inc.
3035AD	Apple	Apple, Inc.
3035C5	HuaweiDe	Huawei Device Co., Ltd.
3037A6	Cisco	Cisco Systems, Inc
3037B3	HuaweiTe	Huawei Technologies Co.,Ltd
303855	Nokia	Nokia Corporation
303926	Sony	Sony Corporation
303955	Shenzhen	Shenzhen Jinhengjia Electronic Co., Ltd.
3039A9	Hongshan	Hongshan Information Science and Technology (HangZhou) Co.,Ltd.
3039F2	ADBBroad	ADB Broadband Italia
303A64	IntelCor	Intel Corporate
303ABA	Guangzho	Guangzhou BaoLun Electronics Co., Ltd
303D08	GlinttTe	Glintt Tes S.A.
303EAD	SonavoxC	Sonavox Canada Inc
303F7B	Shenzhen	Shenzhen YOUHUA Technology Co., Ltd
303FBB	HewlettP	Hewlett Packard Enterprise
304174	AltecLan	Altec Lansing Llc
304225	Burg-Wäc	Burg-Wächter Kg
304240	zte	zte corporation
3042A1	ilumisys	ilumisys Inc. DBA Toggled
304449	PLATH	PLATH GmbH
304487	HefeiRad	Hefei Radio Communication Technology Co., Ltd
3044A1	Shanghai	Shanghai Nanchao Information Technology
304511	TexasIns	Texas Instruments
304596	HuaweiTe	Huawei Technologies Co.,Ltd
30469A	Netgear	Netgear
30493B	NanjingZ	Nanjing Z-Com Wireless Co.,Ltd
304950	IEEERegi	IEEE Registration Authority
3049500	Guangzho	Guangzhou Lian-med Technology Co.,Ltd.
3049501	AtliWorl	Atli World Limited
3049502	Sercomm	Sercomm Corporation.
3049503	MorganSc	Morgan Schaffer Inc.
3049504	Advanced	Advanced Microwave Engineering Srl
3049505	IKElektr	IK Elektronik GmbH
3049506	Curb	Curb, Inc.
3049507	Shenzhen	Shenzhen iTG robot Co.,Ltd.
3049508	Shenzhen	Shenzhen Ldrobot Co., Ltd.
3049509	Shanghai	Shanghai gatang technology CO.,LTD
304950A	Ledworks	Ledworks SRL
304950B	Hangzhou	Hangzhou Ev-Tech Co.,Ltd
304950C	Anacove	Anacove LLC
304950D	MerlynMi	Merlyn Mind, Inc.
304950E	IoTmaxx	IoTmaxx GmbH
30499E	HuaweiTe	Huawei Technologies Co.,Ltd
304A26	Shenzhen	Shenzhen Trolink Technology CO, LTD
304B07	Motorola	Motorola Mobility LLC, a Lenovo Company
304C7E	Panasoni	Panasonic Electric Works Automation Controls Techno Co.,Ltd.
304E1B	HuaweiDe	Huawei Device Co., Ltd.
304EC3	TianjinT	Tianjin Techua Technology Co., Ltd.
304F00	Guangdon	Guangdong Oppo Mobile Telecommunications Corp.,Ltd
304F75	DASANNet	DASAN Network Solutions
305075	GNAudio	GN Audio A/S
3050FD	Skyworth	Skyworth Digital Technology(Shenzhen) Co.,Ltd
3051F8	BYK-Gard	BYK-Gardner GmbH
30525A	NST	NST Co., LTD
3052CB	LiteonTe	Liteon Technology Corporation
3053C1	Cresyn	Cresyn
3055ED	TrexNetw	Trex Network LLC
305684	Shenzhen	Shenzhen Yunji Intelligent Technology Co.,Ltd
305696	Infinixm	Infinix mobility limited
305714	Apple	Apple, Inc.
30578E	eero	eero inc.
3057AC	Irlab	Irlab Ltd.
305890	Frontier	Frontier Silicon Ltd
30595B	streamno	streamnow AG
3059B7	Microsof	Microsoft
305A3A	ASUSTekC	ASUSTek COMPUTER INC.
305A99	SichuanT	Sichuan Tianyi Comheart Telecom Co.,LTD
305D38	Beissbar	Beissbarth
305DA6	ADVALYSY	ADVALY SYSTEM Inc.
305F77	NewH3CTe	New H3C Technologies Co., Ltd
306023	ARRISGro	ARRIS Group, Inc.
306112	PAV	PAV GmbH
306118	Paradom	Paradom Inc.
30636B	Apple	Apple, Inc.
3065EC	WistronC	Wistron (ChongQing)
3066D0	HuaweiDe	Huawei Device Co., Ltd.
30688C	ReachTec	Reach Technology Inc.
30694B	Rim	Rim
306A85	SamsungE	Samsung Electronics Co.,Ltd
306CBE	Skymotio	Skymotion Technology (HK) Limited
306E5C	ValidusT	Validus Technologies
306F07	NationsT	Nations Technologies Inc.
3071B2	Hangzhou	Hangzhou Prevail Optoelectronic Equipment Co.,LTD.
307350	Inpeco	Inpeco SA
307467	SamsungE	Samsung Electronics Co.,Ltd
307496	HuaweiTe	Huawei Technologies Co.,Ltd
307512	Sony	Sony Corporation
30766F	LGElectr	LG Electronics (Mobile Communications)
3077CB	MaikeInd	Maike Industry(Shenzhen)CO.,LTD
30785C	PartowTa	Partow Tamas Novin (Parman)
30786B	TIANJING	TIANJIN Golden Pentagon Electronics Co., Ltd.
3078C2	Innowire	Innowireless / QUCELL Networks
3078D3	Virgilan	Virgilant Technologies Ltd.
307BAC	NewH3CTe	New H3C Technologies Co., Ltd
307BC9	Shenzhen	Shenzhen Bilian Electronic Co.，Ltd
307C30	Rim	Rim
307C4A	HuaweiDe	Huawei Device Co., Ltd.
307C5E	JuniperN	Juniper Networks
307CB2	AnovFran	Anov France
307ECB	Sfr	Sfr
30809B	NewH3CTe	New H3C Technologies Co., Ltd
308398	Espressi	Espressif Inc.
3083D2	Motorola	Motorola Mobility LLC, a Lenovo Company
308454	Guangdon	Guangdong Oppo Mobile Telecommunications Corp.,Ltd
3085A9	ASUSTekC	ASUSTek COMPUTER INC.
3085EB	Fiberhom	Fiberhome Telecommunication Technologies Co.,LTD
30862D	AristaNe	Arista Network, Inc.
308730	HuaweiTe	Huawei Technologies Co.,Ltd
3087D9	RuckusWi	Ruckus Wireless
308841	SichuanA	Sichuan AI-Link Technology Co., Ltd.
308944	DEVABroa	DEVA Broadcast Ltd.
308976	DalianLa	Dalian Lamba Technology Co.,Ltd
308999	Guangdon	Guangdong East Power Co.,
3089D3	Hongkong	Hongkong Ucloudlink Network Technology Limited
308AF7	HuaweiDe	Huawei Device Co., Ltd.
308BB2	Cisco	Cisco Systems, Inc
308CFB	Dropcam	Dropcam
308D99	HewlettP	Hewlett Packard
308E7A	Shenzhen	Shenzhen iComm Semiconductor CO.,LTD
309048	Apple	Apple, Inc.
3090AB	Apple	Apple, Inc.
309176	Skyworth	Skyworth Digital Technology(Shenzhen) Co.,Ltd
30918F	Technico	Technicolor Delivery Technologies Belgium NV
3092F6	Shanghai	Shanghai Sunmon Communication Technogy Co.,Ltd
3093BC	Sagemcom	Sagemcom Broadband SAS
309435	vivoMobi	vivo Mobile Communication Co., Ltd.
309587	HunanFn-	Hunan Fn-Link Technology Limited
3095E3	Shanghai	Shanghai Simcom Limited
309610	HuaweiDe	Huawei Device Co., Ltd.
3096FB	SamsungE	Samsung Electronics Co.,Ltd
309935	zte	zte corporation
309BAD	BbkEduca	Bbk Educational Electronics Corp.,Ltd.
309C23	Micro-St	Micro-Star INTL CO., LTD.
309E1D	Ohsung	Ohsung
309FFB	ArdomusN	Ardomus Networks Corporation
30A023	RockPath	Rock Path S.R.L
30A176	Fiberhom	Fiberhome Telecommunication Technologies Co.,LTD
30A1FA	HuaweiTe	Huawei Technologies Co.,Ltd
30A220	ARGTelec	ARG Telecom
30A243	Shenzhen	Shenzhen Prifox Innovation Technology Co., Ltd.
30A2C2	HuaweiDe	Huawei Device Co., Ltd.
30A452	ArrivalE	Arrival Elements BV
30A612	ShenZhen	ShenZhen Hugsun Technology Co.,Ltd.
30A889	Decimato	Decimator Design
30A8DB	Sony	Sony Corporation
30A998	HuaweiDe	Huawei Device Co., Ltd.
30A9DE	LGInnote	LG Innotek
30AABD	Shanghai	Shanghai Reallytek Information Technology Co.,Ltd
30AAE4	HuaweiDe	Huawei Device Co., Ltd.
30AB6A	SamsungE	Samsung Electro-Mechanics(Thailand)
30AE7B	DeqingDu	Deqing Dusun Electron CO., LTD
30AEA4	Espressi	Espressif Inc.
30AEF6	RadioMob	Radio Mobile Access
30AFCE	vivoMobi	vivo Mobile Communication Co., Ltd.
30B037	NewH3CTe	New H3C Technologies Co., Ltd
30B164	PowerEle	Power Electronics International Inc.
30B1B5	Arcadyan	Arcadyan Corporation
30B216	HitachiE	Hitachi Energy
30B237	GDMideaA	GD Midea Air-Conditioning Equipment Co.,Ltd.
30B346	CjscNors	Cjsc Norsi-Trans
30B3A2	Shenzhen	Shenzhen Heguang Measurement & Control Technology Co.,Ltd
30B49E	Tp-LinkT	Tp-Link Technologies Co.,Ltd.
30B4B8	LGElectr	LG Electronics
30B5C2	Tp-LinkT	Tp-Link Technologies Co.,Ltd.
30B5F1	AitexinT	Aitexin Technology Co., Ltd
30B62D	MojoNetw	Mojo Networks, Inc.
30B64F	JuniperN	Juniper Networks
30B7D4	HitronTe	Hitron Technologies. Inc
30B930	zte	zte corporation
30B9B0	Intracom	Intracom Asia Co., Ltd
30BE3B	Mitsubis	Mitsubishi Electric Corporation
30C01B	Shenzhen	Shenzhen Jingxun Software Telecommunication Technology Co.,Ltd
30C3D9	Alpsalpi	Alpsalpine Co,.Ltd
30C507	ECITelec	ECI Telecom Ltd.
30C50F	HuaweiTe	Huawei Technologies Co.,Ltd
30C6F7	Espressi	Espressif Inc.
30C750	MICTechn	MIC Technology Group
30C7AE	SamsungE	Samsung Electronics Co.,Ltd
30C82A	WI-BIZ	WI-BIZ srl
30C9AB	CloudNet	Cloud Network Technology Singapore Pte. Ltd.
30CBC7	CambiumN	Cambium Networks Limited
30CBF8	SamsungE	Samsung Electronics Co.,Ltd
30CC21	zte	zte corporation
30CDA7	SamsungE	Samsung Electronics Co.,Ltd
30D042	Dell	Dell Inc.
30D16B	LiteonTe	Liteon Technology Corporation
30D17E	HuaweiTe	Huawei Technologies Co.,Ltd
30D32D	devolo	devolo AG
30D357	Logosol	Logosol, Inc.
30D386	zte	zte corporation
30D46A	Autosale	Autosales Incorporated
30D53E	Apple	Apple, Inc.
30D587	SamsungE	Samsung Electronics Co.,Ltd
30D659	MergingT	Merging Technologies SA
